"GIDTR","State","State_name","County","County_name","Tract","Low_Response_Score","Mail_Return_Rate_CEN_2010","Tot_Population_ACS_12_16","Med_HHD_Inc_ACS_12_16","pct_Pop_under_5_ACS_12_16","pct_Pop_18_24_ACS_12_16","pct_Pop_65plus_ACS_12_16","pct_Prs_Blw_Pov_Lev_ACS_12_16","pct_Female_No_HB_ACS_12_16","pct_Not_HS_Grad_ACS_12_16","pct_NH_Blk_alone_ACS_12_16","pct_NH_White_alone_ACS_12_16","pct_Hispanic_ACS_12_16","pct_NH_AIAN_alone_ACS_12_16","pct_NH_Asian_alone_ACS_12_16","pct_NH_NHOPI_alone_ACS_12_16","pct_NH_SOR_alone_ACS_12_16","pct_Born_foreign_ACS_12_16","pct_ENG_VW_ACS_12_16","pct_Age5p_Spanish_ACS_12_16","pct_Age5p_Russian_ACS_12_16","pct_Age5p_Chinese_ACS_12_16","pct_Age5p_Korean_ACS_12_16","pct_Age5p_Vietnames_ACS_12_16","pct_Age5p_Tagalog_ACS_12_16","pct_Age5p_Arabic_ACS_12_16","Tot_Housing_Units_ACS_12_16","Tot_Occp_Units_ACS_12_16","pct_Renter_Occp_HU_ACS_12_16","pct_Rel_Under_6_ACS_12_16","pct_Diff_HU_1yr_Ago_ACS_12_16","pct_Vacant_Units_ACS_12_16","pct_MLT_U10p_ACS_12_16","pct_Single_Unit_ACS_12_16","pct_Crowd_Occp_U_ACS_12_16","pct_minority","pct_multiunit","pcat_all","pcat_10x1"
"09001230400","09","Connecticut","001","Fairfield County","230400",8,84.8,6256,"$121,850",4.24,9.85,13.73,3.61,8.21,5.31,0.58,91.06,3.5,0.37,3.4,0,0,8.94,1.62,0.65,0,0,0.13,0,0.43,0,2094,2094,9.98,11.88,9.2,0,0,97.66,0.38,8.94,2.34,5,5
"09001230501","09","Connecticut","001","Fairfield County","230501",16.4,83.6,4266,"$111,895",3.94,5.6,9.21,3.8,7.63,1.79,1.71,88.82,5.88,0,2.3,0,0,6.68,2.77,0.22,0,0.51,0,0,0,0,1568,1481,13.1,11.01,12.04,5.55,3.44,92.03,0,11.18,7.97,5,5
"09001230502","09","Connecticut","001","Fairfield County","230502",17.6,85.2,4883,"$96,250",5.51,7.13,16.63,8.89,9.49,6.68,4.1,85.69,7.52,0.14,1.21,0,0,8.01,2.77,0.56,3.68,0,0,0,0,0,1675,1623,26.12,18.05,8.11,3.1,2.09,83.4,1.23,14.31,16.6,5,5
"09001240100","09","Connecticut","001","Fairfield County","240100",15.9,83.8,4564,"$123,553",5.48,4.67,22.72,3.04,5.49,1.7,2.48,90.27,3.97,0,1.67,0,0,9.31,2.02,0.93,0,0,0,0,0.23,0,2056,1786,21.39,16.76,9.85,13.13,15.13,77.48,0,9.73,22.52,5,4
"09001240200","09","Connecticut","001","Fairfield County","240200",13.2,86.4,4712,"$141,125",5.05,8.74,15.43,2.23,4.04,1.25,0.47,90.41,5.24,0,0.76,0,0,8.21,0.53,0.74,0.25,0.2,0,0,0,0,1854,1710,10.29,14.06,13.01,7.77,0,97.25,0,9.59,2.75,5,5
"09001245100","09","Connecticut","001","Fairfield County","245100",12.8,88.6,3004,"$175,938",4.16,8.89,14.25,1.2,8.44,1.02,1.03,91.81,3.26,0,2.16,0,0,7.39,1.27,0,0.21,0,0.83,0,0,0,992,948,7.59,15.92,8.56,4.44,0.4,98.89,0,8.19,1.11,5,5
"09001245200","09","Connecticut","001","Fairfield County","245200",12.2,85.8,4334,"$136,094",6.09,4.91,20.9,2.59,6.24,2.46,0.42,88.97,4.41,0,3.76,0,0,11.38,2.96,0.84,0.84,0,0,0,0,0,1618,1554,11.84,19.98,10.31,3.96,5.5,92.95,0,11.03,7.05,5,5
"09001245300","09","Connecticut","001","Fairfield County","245300",17.6,83.1,4917,"$92,635",3.42,3.5,17.86,5.23,7.66,3.54,0.96,87.29,7.5,0,2.66,0,0.96,11.17,2.69,0.95,0.32,0.38,0,0,0,0,2417,2116,30.06,7.76,8.66,12.45,12,57.55,0.66,12.71,42.45,5,5
"09001245400","09","Connecticut","001","Fairfield County","245400",12.1,85.5,3442,"$186,371",4.5,4.59,14.41,0.61,4.34,1.74,0,92.18,3.83,0,3.49,0,0.23,11.07,0,1.28,0,0,0,0,0,0,1191,1174,9.37,14.39,5.89,1.43,1.76,92.61,0.6,7.81999999999999,7.39,5,5
"09001245500","09","Connecticut","001","Fairfield County","245500",15.6,83.6,3161,"$154,620",3.2,3.7,15,0.66,4.84,1.85,0.76,86.21,10.57,0,1.3,0,0,13.57,0,4.12,0,0,0,0,0,0,1184,1095,22.28,9.21,5.03,7.52,5.24,85.3,0,13.79,14.7,5,5
"09001245600","09","Connecticut","001","Fairfield County","245600",12.6,86.8,6267,"$158,636",3.53,4.85,9.88,3.99,9.25,1.7,1.32,90.92,3.49,0,2.58,0,0.96,8.79,0.59,0.02,0,0,0,0,0,0,2044,2022,5.44,14.04,6.22,1.08,0,97.02,0,9.08,2.98,5,5
"09001257100","09","Connecticut","001","Fairfield County","257100",13.1,89.9,3657,"$111,667",3.36,7.74,20.02,1.35,4.62,1.88,0,93.11,1.56,0.3,3.14,0,0,8.39,0,0.25,0,0,0,0.76,0,0,1708,1430,9.86,8.65,7.7,16.28,0,100,0.49,6.89,0,5,5
"09001257200","09","Connecticut","001","Fairfield County","257200",29.1,56.3,3641,"$37,019",10.13,8.73,9.09,21.89,23.13,28.18,37.38,16.92,37.02,0,4.15,0,2.72,40.65,22.68,17.39,0,0.7,0,1.99,0,0,1578,1349,67.9,32.01,26.37,14.51,11.91,20.79,2.59,83.08,79.21,5,4
"09001990000","09","Connecticut","001","Fairfield County","990000",na,na,0,"",na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,na,na,na,na,na,na,na,na,na,na,na
"09003330100","09","Connecticut","003","Hartford County","330100",14.3,87.2,2087,"$89,438",4.31,6.71,16.44,5.66,7.08,5.72,0.48,95.06,2.68,0,1.25,0,0.19,3.59,0.9,0,0,0,0,0,0,0,851,777,8.75,13.04,2.87,8.7,0,97.41,1.03,4.94,2.59,5,4
"09003400100","09","Connecticut","003","Hartford County","400100",17.3,84.8,7276,"$80,333",3.12,5.76,21.51,5.81,11.9,8.43,0.19,88.51,7.04,0,3.31,0,0.23,10.25,7.58,1.31,2.38,0.98,0,0,0,0,3201,3034,31.25,10.14,12.21,5.22,7.62,62.57,0.36,11.49,37.43,5,4
"09003400200","09","Connecticut","003","Hartford County","400200",13.2,88.3,5951,"$112,692",3.31,7.14,19.83,1.43,5.19,5.29,1.76,89.3,4.52,0,2.35,0,0.25,11.41,2.76,0.35,2.03,0.59,0,0,0,0,2297,2140,7.99,12.84,2.13,6.84,7.18,90.12,0.89,10.7,9.88,5,5
"09003400300","09","Connecticut","003","Hartford County","400300",12.6,88,7302,"$94,922",4.97,4.15,20.61,2.51,9.79,5.84,0.47,94.96,3.63,0,0.94,0,0,9.98,3.74,0.04,2.52,0,0,0,0,0,2929,2860,7.94,16.37,4.02,2.36,2.7,88.8,0,5.04000000000001,11.2,5,5
"09003405100","09","Connecticut","003","Hartford County","405100",22.5,82.7,3210,"$69,857",3.61,7.45,13.68,7.9,15.73,8.02,0.09,81.65,11.31,1.37,1.96,0,0.75,7.01,2.29,0.39,0.58,0,0,0,0,0,1381,1265,41.19,13.69,18.66,8.4,0.8,56.12,0,18.35,43.88,5,4
"09003405200","09","Connecticut","003","Hartford County","405200",17.6,80.3,4079,"$63,051",3.87,12.31,19.78,8.03,10.26,10.75,0.42,94.21,1.54,0,2.11,0,0,10.35,2.59,0.38,0.13,0.38,0,0,0,0.46,1965,1735,27.26,12.21,8.61,11.7,8.6,62.75,0.86,5.79000000000001,37.25,5,4
"09003405300","09","Connecticut","003","Hartford County","405300",18.8,84.7,6082,"$54,736",5.01,10.97,22.16,9.46,12.34,9.53,0.36,84.73,14.19,0,0,0,0,5.52,1.63,0.17,1.06,0,0,0,0,0,2763,2577,32.36,15.16,14.3,6.73,23.85,67.25,0,15.27,32.75,5,4
"09003405401","09","Connecticut","003","Hartford County","405401",16.9,84.4,3261,"$88,625",3.59,7.67,16.41,8.15,10.49,9.86,0.74,83.01,8.89,0,2.24,0,0,8.74,3.57,0.92,0.76,0,0,0,0,0,1378,1315,15.67,11.4,4.12,4.57,1.67,86.14,0,16.99,13.86,5,5
"09003405402","09","Connecticut","003","Hartford County","405402",23.9,74.1,4044,"$55,633",5.12,6.95,11.33,14.61,10.76,10.49,6.21,62.27,16.2,0,11.8,0,0,14.79,2.79,3.23,0,4.8,0,0,0.39,0,2261,2082,55.96,26.22,22.73,7.92,29.68,32.38,1.59,37.73,67.62,5,4
"09003405500","09","Connecticut","003","Hartford County","405500",20,77.9,5077,"$62,028",6.89,9.12,12.59,4.83,9.69,10.3,2.72,74.08,18.1,0,3.25,0,0,9.42,2.33,0.95,0.95,0,0,0.53,0,0,2307,2229,22.03,23.6,5.86,3.38,7.02,68.7,0,25.92,31.3,4,4
"09003405600","09","Connecticut","003","Hartford County","405600",22.8,73.7,7410,"$53,343",6.22,9.26,10.94,12.06,15.16,16.06,3.39,78.99,17.33,0,0,0,0,10.07,2.56,2.45,0.62,0,0,0,0,0,3087,2770,35.02,20.13,10.89,10.27,1.2,51.77,0.54,21.01,48.23,5,4
"09003405700","09","Connecticut","003","Hartford County","405700",23.8,69.6,2252,"$45,603",2.62,5.99,16.74,17.63,20.25,27.94,2.71,82.42,11.01,0,0,0,0,10.26,10.02,5.75,2.01,0,0,0,0,0,1094,948,54.43,9.49,9.49,13.35,21.57,36.38,0,17.58,63.62,4,3
"09003405800","09","Connecticut","003","Hartford County","405800",16.7,82.4,7528,"$77,113",3.53,6.16,14.12,6.94,6.35,5.63,0.23,84.25,8.98,0,1,1.51,0,7.49,5.04,2.07,1.6,0,0,0,0.12,0,3050,2977,17.5,13.82,6.51,2.39,3.31,75.61,0.37,15.75,24.39,5,5
"09003405900","09","Connecticut","003","Hartford County","405900",16.1,84.4,4516,"$86,333",4.72,5.25,14.79,3.46,13.43,5.52,2.26,83.46,9.79,0,0.6,0,1.02,6.71,1.69,1.84,1.37,0,0,0,0,0,1822,1772,14.5,16.98,5.36,2.74,3.46,89.74,2.48,16.54,10.26,5,4
"09003406001","09","Connecticut","003","Hartford County","406001",22.5,77.1,4082,"$39,755",6.91,6.12,18.15,18.27,18.91,14.97,7.32,61,29.01,0.02,0.24,0,0,6.57,4.98,10.47,1.26,0,0,0,0,0,1819,1766,52.27,22.8,12.45,2.91,16.27,51.95,3.4,39,48.05,4,4
"09003406002","09","Connecticut","003","Hartford County","406002",14.3,85.8,4946,"$77,370",2.35,5.01,21.98,7.37,8.3,6.49,2.12,87.34,3.92,0,3.68,0,0,11.71,6.14,0,0.64,0,0,0.43,0,0.27,2044,1988,22.99,7.12,3.97,2.74,16.93,80.19,0.65,12.66,19.81,5,4
"09003406100","09","Connecticut","003","Hartford County","406100",29.6,71.8,3950,"$35,094",3.57,14.61,16.66,22.85,24.47,17.84,14.3,54.25,25.29,0.41,0.84,0,0,10.25,4.87,10.24,0,0,0,0,0,0,1946,1561,83.28,20.21,23.73,19.78,28.01,15.57,1.28,45.75,84.43,4,4
"09003410101","09","Connecticut","003","Hartford County","410101",12.7,85.2,5358,"$111,711",3.3,7.86,13.2,1.01,8.27,2.64,0,94.12,2.48,0,2.67,0,0,6.98,2.6,0.15,1.25,0,0,0,0.21,0,2019,1958,6.74,10.83,5.46,3.02,0.45,96.88,0,5.88,3.12,5,5
"09003410102","09","Connecticut","003","Hartford County","410102",14.2,85,4182,"$124,800",4.9,7.32,11.98,2.51,5.89,2.91,1.32,93.81,2.34,0,1.82,0,0,5.09,0.85,0.33,0.6,0,0,0,0,0,1510,1408,8.81,14.63,4.44,6.75,0.46,94.44,0,6.19,5.56,5,5
"09003415300","09","Connecticut","003","Hartford County","415300",35.2,64.5,2616,"$40,133",9.82,13.42,5.66,29.13,30.61,23.72,16.78,21.75,54.74,0,3.33,0,0.34,9.59,17.46,11.49,3.31,0,0,0.34,0,0,1093,905,76.69,30.71,11.72,17.2,6.04,4.3,3.54,78.25,95.7,3,3
"09003415400","09","Connecticut","003","Hartford County","415400",28.3,73.9,5445,"$38,125",5.51,13.09,13.5,16.01,26.6,19.33,13.59,35.52,45.73,0,4,0,0,19.41,11.06,10.71,2.2,0,0,0.29,0,0.95,2508,2297,61.04,21.49,8.18,8.41,6.78,27.79,4.05,64.48,72.21,4,4
"09003415500","09","Connecticut","003","Hartford County","415500",33.2,66.1,2783,"$29,464",11.46,9.45,6.07,34.44,33.55,12.61,12.47,26.45,59.25,0,0,0,0,7.83,13,14.53,2.23,0,0,0,0,0,1255,1085,77.6,41.47,4.66,13.55,4.38,27.41,2.3,73.55,72.59,4,3
"09003415600","09","Connecticut","003","Hartford County","415600",30.3,72.3,4694,"$33,236",8.93,9.71,13,23.93,30.63,24.21,11.91,28.08,55.39,0,2.83,0,0.06,19.62,10.29,16.44,1.54,0,0,0,0,0,1858,1691,69.72,29.27,11.51,8.99,29.44,17.65,1.06,71.92,82.35,3,3
"09003415700","09","Connecticut","003","Hartford County","415700",25.9,65,3132,"$60,577",4.28,6.48,8.97,17.38,18.86,9.56,14.5,53.61,25.67,0,3.61,0,0.22,15.52,11.5,7.74,3.87,0.97,0,0,0,0,1493,1278,52.82,15.43,16.19,14.4,10.18,27.93,2.11,46.39,72.07,4,4
"09003415800","09","Connecticut","003","Hartford County","415800",28.9,69.1,2866,"$44,353",6.04,9.6,14.38,21.18,23.74,14.86,22.44,37.65,33.91,0,1.67,0,0,9.94,5.53,8.13,0,0,0,0.37,0,0,1187,1049,67.87,27.39,11.91,11.63,29.74,21.48,1.81,62.35,78.52,4,3
"09003415900","09","Connecticut","003","Hartford County","415900",30.8,54.9,1585,"$28,523",7.95,13.56,7.89,35.52,19.09,23.59,7.07,49.72,39.43,0,0,0,2.27,30.91,28.85,13.91,15.15,0,0,0,0,0,802,707,83.31,29.81,11.51,11.85,13.47,6.86,0.85,50.28,93.14,3,3
"09003416000","09","Connecticut","003","Hartford County","416000",29.1,64,4713,"$43,474",6.64,13.6,9.1,15.79,21.65,22.59,1.55,56.97,39.61,0,0,0,0,36.86,25.29,6.41,21.64,0,0,0,0,0,2210,1894,76.93,25.64,10.79,14.3,11.45,9.91,5.49,43.03,90.09,3,3
"09003416100","09","Connecticut","003","Hartford County","416100",32.7,64.9,5275,"$22,634",8.49,10.69,9.69,41.45,26.59,36.43,6.96,17.93,70.37,0.23,0,0,0,13.95,26.13,25.44,1.16,0,0,0,0,0.91,2249,1929,80.77,36.19,16.91,14.23,14.1,14.36,10.63,82.07,85.64,4,3
"09003416200","09","Connecticut","003","Hartford County","416200",33.8,67.6,2987,"$30,541",11.72,8.6,9.31,37.18,38.46,27.69,15.73,17.38,65.28,0,0.27,0,0,13.29,17.35,24.95,0,0,0,0,0,0,1426,1222,88.95,42.37,33.72,14.31,32.47,9.33,6.14,82.62,90.67,3,3
"09003416300","09","Connecticut","003","Hartford County","416300",29.3,77,3547,"$33,056",7.89,7.61,12.77,35.16,24.38,27.38,5.86,43.08,47.7,0,1.75,0,0,12.09,23.42,14.17,6.8,0,0,0,0,0,1705,1456,69.44,37.1,21.35,14.6,27.8,26.33,3.57,56.92,73.67,4,3
"09003416400","09","Connecticut","003","Hartford County","416400",15.7,83.8,3448,"$83,005",5.16,8.44,19.05,1.69,7.83,15.58,2.55,77.23,15.98,0,3.34,0,0,19.78,7.36,0.98,8.23,0.28,0,0,0,0,1329,1290,14.19,10.75,4.66,2.93,1.05,83.15,0,22.77,16.85,5,4
"09003416500","09","Connecticut","003","Hartford County","416500",25.6,72.5,4922,"$53,791",4.59,8.29,10.34,15.97,23.7,10.42,14,40.13,38.62,0,6.3,0,0,20.46,12.31,5.75,7.92,0,0,0,0,0.57,1879,1747,40.47,17.55,7.52,7.03,7.13,57.74,0.4,59.87,42.26,4,4
"09003416600","09","Connecticut","003","Hartford County","416600",29.9,72.1,2810,"$23,590",6.01,6.62,14.16,31.77,23.27,27.22,10.82,31.57,52.38,0.36,0.68,0,2.46,14.31,22.69,16.05,4.32,0,0,0,0,0.83,1321,1212,80.53,28.17,14.56,8.25,23.54,20.14,3.47,68.43,79.86,3,3
"09003416700","09","Connecticut","003","Hartford County","416700",23.8,80.4,6583,"$48,883",4.74,6.76,15.39,15.09,22.41,19.47,7.61,51.78,35.41,0,2.35,0.76,0,28.74,14.69,9.38,7.78,0,0,0,0,1.91,2707,2499,43.26,20.09,7.8,7.68,13.82,58.03,3.64,48.22,41.97,5,4
"09003416800","09","Connecticut","003","Hartford County","416800",24.8,73.2,2910,"$54,728",3.64,15.36,12.06,18.69,8.19,17.76,4.3,55.95,31.03,0,5.6,0,0,20.27,12.01,6.17,3.46,0,0,0,0,0,1330,1099,34.12,17.94,9.84,17.37,11.58,55.49,4.28,44.05,44.51,5,4
"09003417100","09","Connecticut","003","Hartford County","417100",33.6,67.9,1572,"$16,512",7.95,5.28,11.2,53.38,18.62,33.54,15.84,18.13,62.02,0,1.02,0,2.99,6.62,28.74,29.51,0,0.69,0,0,0,0,1035,870,91.84,33.81,22.08,15.94,61.55,3.09,1.61,81.87,96.91,3,2
"09003417200","09","Connecticut","003","Hartford County","417200",28.2,66.4,1620,"$40,000",2.22,32.04,8.4,28.7,9.82,13.07,13.7,50.25,28.83,0,5.49,0,0,17.53,7.52,2.84,3.79,0,0,0,0,0,804,652,54.14,18.45,17.16,18.91,45.77,39.3,0.77,49.75,60.7,5,4
"09003417300","09","Connecticut","003","Hartford County","417300",40.2,68.2,1934,"",0,96.59,0,100,0,0,20.48,69.39,4.14,0,3.46,0.16,0.26,6.36,0,0,0,0,0,0,0,0,21,8,100,na,39.92,61.9,0,14.29,0,30.61,85.71,5,5
"09003417400","09","Connecticut","003","Hartford County","417400",21.4,69.2,2861,"$66,540",4.54,10.94,19.99,12.82,8.03,6.8,6.54,67.25,12.79,0,11.5,0,0,17.37,4.13,0.55,3.55,0,0.37,0,0,0,1452,1333,51.69,19.81,19.36,8.2,50.48,38.84,3.23,32.75,61.16,5,5
"09003417500","09","Connecticut","003","Hartford County","417500",18.8,79.7,4573,"$60,490",2.93,9.21,20.18,12.37,12.61,12.06,6.58,69.04,18.7,0.44,4.59,0,0,30.61,9.92,2.55,13.4,1.37,0,0.34,0,0,1952,1895,31.13,8.6,5.85,2.92,9.68,59.73,0.74,30.96,40.27,5,4
"09003420400","09","Connecticut","003","Hartford County","420400",15.5,86.1,3032,"$84,802",4.68,8.34,16.59,4.76,14.11,6.82,1.25,93.77,3.07,0.3,1.62,0,0,6.46,0.62,0.35,1.31,0,0,0.17,0,0,1192,1134,16.49,12.26,12.4,4.87,1.59,91.61,0,6.23,8.39,5,5
"09003420500","09","Connecticut","003","Hartford County","420500",20.6,75.4,4931,"$52,381",6.67,7.77,15.27,9.69,12.35,14.07,6.61,80.02,9.49,0.2,0.34,0,0,5.78,4.98,3.46,0.63,0,0,0,0,0,2671,2348,43.1,24.27,10.33,12.09,13.89,49.34,0,19.98,50.66,4,4
"09003420600","09","Connecticut","003","Hartford County","420600",19.1,83,6196,"$59,020",7.88,6.97,18.35,8.09,9.16,8.59,2.18,84.47,9.7,0,3.65,0,0,10.97,1.03,1.38,1.72,0.32,0,0,0,0,2692,2534,36.58,26.08,8.65,5.87,9.96,62.22,1.66,15.53,37.78,5,4
"09003420700","09","Connecticut","003","Hartford County","420700",15.7,83.7,3613,"$76,220",4.57,7.94,16.08,7.46,10.98,10.77,3.49,89.65,3.79,0,1.72,0,0,11.65,8.2,0.26,7.66,0.23,0.23,0,0,0.38,1499,1439,12.44,15.43,6.62,4,7.67,81.85,0.28,10.35,18.15,5,4
"09003430100","09","Connecticut","003","Hartford County","430100",18.6,79.1,4266,"$69,321",4.45,6.4,19.92,10.69,13.38,7.94,2.56,88.35,6.89,0,1.5,0,0,4.01,2.32,0.22,0.59,0.66,0,0.56,0,0,1833,1681,35.16,19.94,11.19,8.29,11.35,56.96,0.42,11.65,43.04,5,4
"09003430201","09","Connecticut","003","Hartford County","430201",16.9,82.2,3289,"$74,561",5.75,6.05,18.61,6.47,13.18,7.32,0.03,87.35,4.56,0,8.06,0,0,13.83,3.42,0,2.58,0,0,0,0,0,1395,1373,24.62,18.34,1.4,1.58,12.9,68.67,0.36,12.65,31.33,5,4
"09003430202","09","Connecticut","003","Hartford County","430202",8.2,88.9,4856,"$115,227",5.19,6.36,16.64,1.14,8.64,3.61,0.76,91.66,3.25,0,3.36,0,0,8.28,1,0.72,1.22,0.26,0,0,0.43,0,1712,1702,0.76,11.81,4.35,0.58,0,99.53,0,8.34,0.469999999999999,5,5
"09003430203","09","Connecticut","003","Hartford County","430203",9.5,89.6,4320,"$66,053",3.08,5.83,31.09,2.25,4.12,4.46,1.32,90.6,2.82,0,4.75,0,0,9.05,3.36,0.05,1.17,0,0,0,0,0,1976,1964,6.57,12.59,5.99,0.61,2.28,83.45,0.92,9.40000000000001,16.55,5,4
"09003430301","09","Connecticut","003","Hartford County","430301",12.2,86.5,3562,"$114,321",3.17,4.58,15.92,2.33,4.47,3.69,0,96.6,2.16,0,1.24,0,0,7.41,1.49,0,0.64,0,0,0,0,0.61,1368,1275,6.27,11.54,0.91,6.8,5.41,93.71,1.18,3.40000000000001,6.29000000000001,5,5
"09003430302","09","Connecticut","003","Hartford County","430302",10.8,87.5,2990,"$87,727",3.85,6.39,17.32,2.66,9.56,4.95,0.57,96.59,1.44,0,0,0,0,2.14,0.76,0,0,0,0,0,0,0,1110,1056,7.86,10.93,7.86,4.86,0,97.75,2.37,3.41,2.25,5,4
"09003430400","09","Connecticut","003","Hartford County","430400",14.8,88.5,4250,"$77,421",3.55,7.95,24.28,3.64,7.87,6.32,1.79,95.98,0.38,0.02,0.75,0,0,10.31,2.16,0.02,2,0,0,0,0,0,2194,1894,25.08,13.95,6.18,13.67,15.22,62.03,1.27,4.02,37.97,4,3
"09003430500","09","Connecticut","003","Hartford County","430500",13.3,84.2,6875,"$104,853",7.58,6.73,12.49,1.44,9.38,4.5,0,95.61,3.78,0,0.61,0,0,9.13,2.77,0.06,2.82,0.38,0,0,0,0,2457,2420,15.41,17.81,8.56,1.51,5.17,86.37,0,4.39,13.63,5,4
"09003430601","09","Connecticut","003","Hartford County","430601",18.4,82.3,5071,"$69,531",6.31,9.62,20.86,7.98,11.24,6.29,2.62,89.23,4.97,0.22,2.46,0,0,4.65,2.28,0.67,0.86,1.66,0,0,0,0,2192,1975,22.48,12.96,8.07,9.9,8.62,61.41,0,10.77,38.59,5,5
"09003430602","09","Connecticut","003","Hartford County","430602",14.4,82.9,4196,"$88,333",7.7,4.93,15.11,1.62,8.93,6.03,0.91,90.16,5.48,0,1.81,0,0,8.7,1.87,0.85,0.75,0.62,0,0,0,0.46,1510,1500,27.07,17.96,3.29,0.66,0.73,77.55,0.53,9.84,22.45,5,4
"09003460100","09","Connecticut","003","Hartford County","460100",13.9,88.2,3256,"$94,453",4.48,3.87,27.06,3.57,3.45,6.31,1.29,83.26,1.9,0.03,12.29,0,0,17.75,1.69,0.13,0.26,1.77,0,0,0,0.68,1388,1303,18.57,17.36,6.68,6.12,14.7,78.75,0.61,16.74,21.25,5,4
"09003460202","09","Connecticut","003","Hartford County","460202",17.3,82.8,4334,"$108,426",4.8,11.77,17.9,11.4,1.89,2.64,3.53,82.35,1.87,0.18,10.54,0,0.28,18.9,0.79,0.51,3.3,1.43,0,0,0,0,1709,1640,31.77,17.09,15.32,4.04,7.78,73.03,0,17.65,26.97,5,5
"09003460203","09","Connecticut","003","Hartford County","460203",19.2,81.5,2873,"$90,852",6.27,4.18,17.72,8.4,5.74,1.81,0.94,73.2,4.98,1.74,17.44,0,0.49,23.18,11.32,1.75,2.71,1.15,3.01,0,0,0.52,1482,1290,43.88,14.42,20.97,12.96,18.49,56.61,3.18,26.8,43.39,5,5
"09003460204","09","Connecticut","003","Hartford County","460204",16.3,85.8,6197,"$98,021",3.63,9.73,17.88,3.9,8.56,4.16,1.47,81.85,3.52,0,11.41,0,0,23.16,3.89,0.28,2.83,0.6,0.64,0,0,0,2609,2547,21.48,15.03,5.54,2.38,8.78,75.97,0,18.15,24.03,5,5
"09003460301","09","Connecticut","003","Hartford County","460301",17.2,84.8,5150,"$99,527",4.83,9.42,13.18,5.22,7.73,3.59,1.84,83.17,7.69,0,6.21,0,0,12.93,1.76,1.59,1.14,0.9,1.49,0,0,0,1928,1876,25.11,15.86,9.58,2.7,9.08,78.48,1.23,16.83,21.52,5,5
"09003460302","09","Connecticut","003","Hartford County","460302",16.1,83.4,3759,"$82,361",2.53,7.16,18.01,5.4,6.13,7.3,1.3,89.2,2.87,0,4.74,0,0,11.94,5.5,1.47,1.72,1.04,0,0.76,0,0,1677,1583,28.43,10.13,5.84,5.61,10.38,66.49,0.32,10.8,33.51,5,4
"09003462101","09","Connecticut","003","Hartford County","462101",11.9,89,6422,"$129,583",5.26,6.85,20.54,2.87,2.84,2.86,0,85.97,7.18,0,6.76,0,0,10.07,0.53,0.79,0.3,0.16,0,0,0.21,0.43,2507,2433,5.88,12.77,9.96,2.95,0,92.94,0,14.03,7.06,5,4
"09003462102","09","Connecticut","003","Hartford County","462102",11.5,88.6,3908,"$180,917",7.34,4.79,11.69,3.92,3,1.81,0.26,82.06,1.2,0,13.54,0,0,12.56,0.6,1.16,0,1.88,0.25,0,0,0,1414,1334,3.22,17.58,7.36,5.66,0,98.44,0,17.94,1.56,5,5
"09003462201","09","Connecticut","003","Hartford County","462201",12.6,86.8,5175,"$82,288",6.09,4.12,22.51,0.9,5.18,4.21,0.6,87.9,0.23,0,11.09,0,0,14.74,5.28,0.08,1.77,2.74,0.95,0,0,0,2230,2123,21.57,19.06,11.45,4.8,9.51,77.44,0,12.1,22.56,5,5
"09003462202","09","Connecticut","003","Hartford County","462202",15.7,88.4,2847,"$121,250",3.37,4.74,18.23,3.13,7.24,0.42,0,80.65,2.7,0,16.3,0,0,19.35,0,0.4,0.8,1.42,0,0,0,0.25,1264,1216,27.63,11.66,14.82,3.8,24.53,71.84,0.49,19.35,28.16,5,5
"09003464101","09","Connecticut","003","Hartford County","464101",14.2,87.9,5274,"$112,080",4.06,7.22,14.94,2.1,5,2.93,0.95,92.4,3.77,0,0.99,0,0.27,5.82,0,0.22,0,0,0,0,0,0,2072,1921,7.7,15.05,2.85,7.29,0,94.88,0,7.59999999999999,5.12,5,5
"09003464102","09","Connecticut","003","Hartford County","464102",15.7,82.9,5045,"$79,503",5,4.24,20.36,3.82,5.95,4.04,0.75,86.01,7.31,0,5.33,0,0,9.04,0.8,0.54,1.19,0,0,0,0,0,2268,2119,29.78,15.06,13.57,6.57,5.64,65.21,0,13.99,34.79,5,4
"09003466101","09","Connecticut","003","Hartford County","466101",12.5,88.2,4542,"$120,510",3.68,4.73,19.51,4.39,3.13,1.95,2.4,89.26,6.05,0,2.29,0,0,11.8,1.06,1.42,0.43,0.46,0,0,0,0,1853,1790,12.91,11.85,8.58,3.4,4.16,87.97,0.34,10.74,12.03,5,5
"09003466102","09","Connecticut","003","Hartford County","466102",15.9,85.9,5019,"$104,904",2.91,6.52,13.09,1.97,8.2,2.06,0.68,84.86,8.33,0,5.24,0,0.4,11.08,2.63,0,0.55,1.97,0,0.64,0.35,0,1907,1865,18.71,11.65,9.62,2.2,8.13,84.58,0.91,15.14,15.42,5,5
"09003466201","09","Connecticut","003","Hartford County","466201",17.2,84.7,2621,"$97,308",3.17,7.17,15.87,6.88,7.93,3.54,7.4,80.73,3.13,1.64,3.82,0,0,12.4,2.54,0.28,1.26,0,0,0,0,0.2,1012,984,35.26,10.71,14.29,2.77,12.15,69.47,1.12,19.27,30.53,5,4
